week_no,total_sales_value,num_baskets,num_coupons,num_coupon_match,age,marital_status,income,homeowner,hh_comp,hh_size,kids
57,85.97,2,2,1,1,0,11,0,2,1,3
59,77.89,4,2,2,1,0,11,0,2,1,3
60,46.26,2,1,1,1,0,11,0,2,1,3
61,102.31,4,9,6,1,0,11,0,2,1,3
62,14.97,1,0,0,1,0,11,0,2,1,3
63,97.21000000000001,1,11,7,1,0,11,0,2,1,3
64,20.68,2,0,0,1,0,11,0,2,1,3
65,127.19,3,7,6,1,0,11,0,2,1,3
66,40.230000000000004,3,0,0,1,0,11,0,2,1,3
67,87.52000000000001,4,1,0,1,0,11,0,2,1,3
68,167.96,6,9,6,1,0,11,0,2,1,3
70,95.56,2,4,4,1,0,11,0,2,1,3
71,86.69,3,0,0,1,0,11,0,2,1,3
72,77.64,3,1,0,1,0,11,0,2,1,3
73,23.75,1,1,0,1,0,11,0,2,1,3
74,42.67,1,0,0,1,0,11,0,2,1,3
75,80.3,3,3,3,1,0,11,0,2,1,3
76,124.12,4,8,5,1,0,11,0,2,1,3
77,35.51,2,0,0,1,0,11,0,2,1,3
78,22.55,1,0,0,1,0,11,0,2,1,3
79,58.28,2,6,5,1,0,11,0,2,1,3
80,14.809999999999999,1,0,0,1,0,11,0,2,1,3
81,80.87,3,7,5,1,0,11,0,2,1,3
83,83.14,2,5,4,1,0,11,0,2,1,3
84,112.27,3,0,0,1,0,11,0,2,1,3
85,129.98,3,6,3,1,0,11,0,2,1,3
86,53.3,4,0,0,1,0,11,0,2,1,3
88,59.07,1,1,1,1,0,11,0,2,1,3
89,122.67,2,5,4,1,0,11,0,2,1,3
90,75.61,2,0,0,1,0,11,0,2,1,3
91,28.95,1,0,0,1,0,11,0,2,1,3
92,66.08,1,5,4,1,0,11,0,2,1,3
93,7.470000000000001,1,0,0,1,0,11,0,2,1,3
94,14.41,2,0,0,1,0,11,0,2,1,3
95,96.92999999999999,2,6,6,1,0,11,0,2,1,3
97,81.4,2,9,7,1,0,11,0,2,1,3
98,169.91,6,4,2,1,0,11,0,2,1,3
99,48.28,2,1,1,1,0,11,0,2,1,3
100,18.37,2,0,0,1,0,11,0,2,1,3
101,90.96,2,10,5,1,0,11,0,2,1,3
102,22.76,2,0,0,1,0,11,0,2,1,3
33,37.9,1,0,0,3,2,3,0,2,1,3
35,135.5,1,0,0,3,2,3,0,2,1,3
36,6.38,1,0,0,3,2,3,0,2,1,3
37,40.71,1,0,0,3,2,3,0,2,1,3
38,207.07,1,5,5,3,2,3,0,2,1,3
39,3.29,1,0,0,3,2,3,0,2,1,3
40,51.07,1,0,0,3,2,3,0,2,1,3
41,53.7,1,3,3,3,2,3,0,2,1,3
44,50.120000000000005,2,0,0,3,2,3,0,2,1,3
45,58.32,1,0,0,3,2,3,0,2,1,3
46,105.17,1,0,0,3,2,3,0,2,1,3
48,204.82,2,5,4,3,2,3,0,2,1,3
49,104.14,2,0,0,3,2,3,0,2,1,3
51,235.01,1,4,3,3,2,3,0,2,1,3
53,170.96,1,1,0,3,2,3,0,2,1,3
54,162.58,1,3,3,3,2,3,0,2,1,3
57,177.76,1,3,3,3,2,3,0,2,1,3
59,135.58,2,0,0,3,2,3,0,2,1,3
63,35.34,1,0,0,3,2,3,0,2,1,3
65,185.34,1,8,5,3,2,3,0,2,1,3
66,140.12,2,0,0,3,2,3,0,2,1,3
68,81.7,1,0,0,3,2,3,0,2,1,3
69,142.15,3,0,0,3,2,3,0,2,1,3
70,20.18,1,0,0,3,2,3,0,2,1,3
71,53.35,1,0,0,3,2,3,0,2,1,3
72,121.35,1,0,0,3,2,3,0,2,1,3
73,43.97,1,0,0,3,2,3,0,2,1,3
75,116.77,1,7,5,3,2,3,0,2,1,3
76,115.01,1,1,0,3,2,3,0,2,1,3
77,20.42,1,0,0,3,2,3,0,2,1,3
78,97.83,1,0,0,3,2,3,0,2,1,3
79,21.580000000000002,1,0,0,3,2,3,0,2,1,3
80,129.15,1,5,3,3,2,3,0,2,1,3
82,107.50999999999999,1,1,1,3,2,3,0,2,1,3
83,275.6,1,4,3,3,2,3,0,2,1,3
84,92.38,1,0,0,3,2,3,0,2,1,3
86,31.36,2,0,0,3,2,3,0,2,1,3
87,235.95000000000002,2,3,3,3,2,3,0,2,1,3
88,19.259999999999998,1,0,0,3,2,3,0,2,1,3
89,180.62,2,10,7,3,2,3,0,2,1,3
91,136.92,1,0,0,3,2,3,0,2,1,3
92,123.62,2,0,0,3,2,3,0,2,1,3
93,22.82,1,0,0,3,2,3,0,2,1,3
96,100.93,1,10,7,3,2,3,0,2,1,3
98,135.27,2,0,0,3,2,3,0,2,1,3
34,21.18,2,0,0,3,2,8,4,3,0,3
35,13.129999999999999,2,0,0,3,2,8,4,3,0,3
36,5.76,1,0,0,3,2,8,4,3,0,3
40,4.19,1,0,0,3,2,8,4,3,0,3
42,2.63,1,0,0,3,2,8,4,3,0,3
43,34.54,2,0,0,3,2,8,4,3,0,3
44,7.34,1,0,0,3,2,8,4,3,0,3
45,17.54,1,1,1,3,2,8,4,3,0,3
46,25.310000000000002,2,0,0,3,2,8,4,3,0,3
48,22.38,1,0,0,3,2,8,4,3,0,3
49,121.75,5,0,0,3,2,8,4,3,0,3
50,35.54,4,0,0,3,2,8,4,3,0,3
51,22.96,2,0,0,3,2,8,4,3,0,3
52,98.34,5,0,0,3,2,8,4,3,0,3
53,24.57,3,0,0,3,2,8,4,3,0,3
54,66.98,2,0,0,3,2,8,4,3,0,3
55,6.949999999999999,1,0,0,3,2,8,4,3,0,3
56,19.18,1,0,0,3,2,8,4,3,0,3
57,17.68,2,0,0,3,2,8,4,3,0,3
58,51.06,3,0,0,3,2,8,4,3,0,3
59,67.2,3,0,0,3,2,8,4,3,0,3
60,76.03,2,0,0,3,2,8,4,3,0,3
61,106.76,4,0,0,3,2,8,4,3,0,3
62,67.03999999999999,1,0,0,3,2,8,4,3,0,3
63,23.87,3,0,0,3,2,8,4,3,0,3
64,20.19,1,0,0,3,2,8,4,3,0,3
65,57.97,5,0,0,3,2,8,4,3,0,3
66,5.16,1,0,0,3,2,8,4,3,0,3
67,29.73,2,0,0,3,2,8,4,3,0,3
68,28.26,2,0,0,3,2,8,4,3,0,3
70,62.97,5,0,0,3,2,8,4,3,0,3
71,68.05,3,1,1,3,2,8,4,3,0,3
72,16.66,3,0,0,3,2,8,4,3,0,3
73,5.52,1,0,0,3,2,8,4,3,0,3
74,17.63,3,0,0,3,2,8,4,3,0,3
76,74.6,2,1,0,3,2,8,4,3,0,3
77,13.05,1,0,0,3,2,8,4,3,0,3
78,42.75,1,0,0,3,2,8,4,3,0,3
79,17.24,1,0,0,3,2,8,4,3,0,3
81,49.879999999999995,3,2,0,3,2,8,4,3,0,3
82,8.02,1,0,0,3,2,8,4,3,0,3
83,92.98,3,0,0,3,2,8,4,3,0,3
84,119.9,7,0,0,3,2,8,4,3,0,3
85,91.5,5,0,0,3,2,8,4,3,0,3
86,20.0,2,0,0,3,2,8,4,3,0,3
87,147.86,3,2,2,3,2,8,4,3,0,3
88,88.5,4,0,0,3,2,8,4,3,0,3
90,54.730000000000004,2,0,0,3,2,8,4,3,0,3
91,3.28,1,0,0,3,2,8,4,3,0,3
92,116.68,4,0,0,3,2,8,4,3,0,3
93,251.03,3,0,0,3,2,8,4,3,0,3
94,77.91,3,0,0,3,2,8,4,3,0,3
95,142.41,6,0,0,3,2,8,4,3,0,3
96,34.480000000000004,3,0,0,3,2,8,4,3,0,3
97,149.44,6,0,0,3,2,8,4,3,0,3
98,13.13,1,0,0,3,2,8,4,3,0,3
99,19.47,1,0,0,3,2,8,4,3,0,3
100,111.35,4,1,1,3,2,8,4,3,0,3
101,51.35,3,0,0,3,2,8,4,3,0,3
102,60.59,6,0,0,3,2,8,4,3,0,3
34,24.740000000000002,1,0,0,1,0,9,4,1,4,2
36,7.79,1,0,0,1,0,9,4,1,4,2
37,38.94,2,0,0,1,0,9,4,1,4,2
38,75.58,1,0,0,1,0,9,4,1,4,2
39,9.39,1,0,0,1,0,9,4,1,4,2
42,24.41,1,0,0,1,0,9,4,1,4,2
44,177.29,4,0,0,1,0,9,4,1,4,2
45,86.53999999999999,3,0,0,1,0,9,4,1,4,2
46,321.81,3,2,1,1,0,9,4,1,4,2
47,146.23,3,0,0,1,0,9,4,1,4,2
48,106.9,3,0,0,1,0,9,4,1,4,2
49,165.99,3,1,0,1,0,9,4,1,4,2
50,103.28999999999999,2,0,0,1,0,9,4,1,4,2
51,68.21,2,0,0,1,0,9,4,1,4,2
52,214.36,2,1,1,1,0,9,4,1,4,2
53,90.54,1,0,0,1,0,9,4,1,4,2
54,41.81,1,0,0,1,0,9,4,1,4,2
55,60.05,2,0,0,1,0,9,4,1,4,2
56,171.11,3,0,0,1,0,9,4,1,4,2
57,49.94,1,0,0,1,0,9,4,1,4,2
58,115.8,1,0,0,1,0,9,4,1,4,2
59,197.67,3,0,0,1,0,9,4,1,4,2
60,74.50999999999999,2,0,0,1,0,9,4,1,4,2
61,199.37,2,0,0,1,0,9,4,1,4,2
62,26.36,3,0,0,1,0,9,4,1,4,2
63,86.65,2,0,0,1,0,9,4,1,4,2
65,191.89,4,0,0,1,0,9,4,1,4,2
66,124.2,2,0,0,1,0,9,4,1,4,2
67,155.57,1,0,0,1,0,9,4,1,4,2
68,149.3,2,0,0,1,0,9,4,1,4,2
69,120.58,1,0,0,1,0,9,4,1,4,2
71,123.49,1,0,0,1,0,9,4,1,4,2
72,104.86,1,0,0,1,0,9,4,1,4,2
73,122.95,2,0,0,1,0,9,4,1,4,2
74,156.1,5,1,0,1,0,9,4,1,4,2
75,97.91,2,2,0,1,0,9,4,1,4,2
76,79.9,2,1,0,1,0,9,4,1,4,2
77,148.35,3,0,0,1,0,9,4,1,4,2
78,248.47,4,0,0,1,0,9,4,1,4,2
79,128.26,3,0,0,1,0,9,4,1,4,2
80,101.84,1,0,0,1,0,9,4,1,4,2
81,152.4,2,0,0,1,0,9,4,1,4,2
82,127.87,2,0,0,1,0,9,4,1,4,2
83,92.71,1,0,0,1,0,9,4,1,4,2
84,100.34,3,0,0,1,0,9,4,1,4,2
85,251.57,6,4,0,1,0,9,4,1,4,2
87,170.14,2,0,0,1,0,9,4,1,4,2
88,155.48,3,1,0,1,0,9,4,1,4,2
89,70.38,1,1,0,1,0,9,4,1,4,2
90,253.61,2,3,0,1,0,9,4,1,4,2
91,99.65,1,0,0,1,0,9,4,1,4,2
92,276.56,2,0,0,1,0,9,4,1,4,2
93,101.57000000000001,1,0,0,1,0,9,4,1,4,2
94,160.14,2,0,0,1,0,9,4,1,4,2
95,42.09,1,0,0,1,0,9,4,1,4,2
96,161.32,2,0,0,1,0,9,4,1,4,2
97,128.07,1,1,1,1,0,9,4,1,4,2
98,180.26,2,0,0,1,0,9,4,1,4,2
99,108.74000000000001,2,0,0,1,0,9,4,1,4,2
100,42.870000000000005,1,1,0,1,0,9,4,1,4,2
101,219.49,5,0,0,1,0,9,4,1,4,2
102,102.05,3,0,0,1,0,9,4,1,4,2
35,67.65,3,1,0,3,2,9,0,5,0,3
36,64.78,3,3,3,3,2,9,0,5,0,3
37,85.62,4,2,1,3,2,9,0,5,0,3
38,92.58,4,1,1,3,2,9,0,5,0,3
39,91.44,3,2,2,3,2,9,0,5,0,3
40,31.29,1,0,0,3,2,9,0,5,0,3
41,76.3,4,3,3,3,2,9,0,5,0,3
42,87.72,3,2,1,3,2,9,0,5,0,3
43,27.0,2,0,0,3,2,9,0,5,0,3
44,53.87,2,1,1,3,2,9,0,5,0,3
45,8.53,1,0,0,3,2,9,0,5,0,3
46,34.76,3,0,0,3,2,9,0,5,0,3
47,68.55,3,1,1,3,2,9,0,5,0,3
48,20.95,2,1,1,3,2,9,0,5,0,3
49,78.14,5,1,1,3,2,9,0,5,0,3
50,1.77,1,0,0,3,2,9,0,5,0,3
51,81.96000000000001,4,1,1,3,2,9,0,5,0,3
52,32.99,1,3,3,3,2,9,0,5,0,3
53,35.94,2,0,0,3,2,9,0,5,0,3
54,25.62,1,1,1,3,2,9,0,5,0,3
55,95.08000000000001,3,4,4,3,2,9,0,5,0,3
56,44.41,2,0,0,3,2,9,0,5,0,3
57,90.91,3,0,0,3,2,9,0,5,0,3
58,58.81,3,0,0,3,2,9,0,5,0,3
59,113.06,4,3,1,3,2,9,0,5,0,3
60,64.38,1,5,2,3,2,9,0,5,0,3
61,131.7,3,1,1,3,2,9,0,5,0,3
62,90.86,4,3,2,3,2,9,0,5,0,3
63,71.78,3,1,1,3,2,9,0,5,0,3
64,71.69,2,2,2,3,2,9,0,5,0,3
65,50.83,1,1,0,3,2,9,0,5,0,3
66,56.7,2,0,0,3,2,9,0,5,0,3
67,81.14,3,0,0,3,2,9,0,5,0,3
68,129.86,5,1,1,3,2,9,0,5,0,3
69,25.39,1,0,0,3,2,9,0,5,0,3
70,108.96000000000001,3,5,3,3,2,9,0,5,0,3
71,57.68,3,1,1,3,2,9,0,5,0,3
72,50.620000000000005,2,2,2,3,2,9,0,5,0,3
73,78.77,2,5,2,3,2,9,0,5,0,3
74,56.89,2,1,0,3,2,9,0,5,0,3
75,96.89999999999999,2,2,2,3,2,9,0,5,0,3
76,42.36,1,1,1,3,2,9,0,5,0,3
77,92.8,2,1,1,3,2,9,0,5,0,3
78,71.03,2,1,0,3,2,9,0,5,0,3
79,107.87,4,2,1,3,2,9,0,5,0,3
80,63.9,1,3,3,3,2,9,0,5,0,3
81,91.22,1,3,2,3,2,9,0,5,0,3
82,47.44,2,2,2,3,2,9,0,5,0,3
83,86.94,2,3,2,3,2,9,0,5,0,3
84,24.6,2,0,0,3,2,9,0,5,0,3
85,124.82,3,3,2,3,2,9,0,5,0,3
86,118.72999999999999,3,3,2,3,2,9,0,5,0,3
87,59.97,2,1,1,3,2,9,0,5,0,3
88,74.16,4,0,0,3,2,9,0,5,0,3
89,102.99,2,2,2,3,2,9,0,5,0,3
90,38.05,1,3,2,3,2,9,0,5,0,3
91,124.87,2,12,5,3,2,9,0,5,0,3
92,172.75,5,3,0,3,2,9,0,5,0,3
93,28.85,3,0,0,3,2,9,0,5,0,3
94,130.14,3,3,1,3,2,9,0,5,0,3
95,80.18,2,3,2,3,2,9,0,5,0,3
96,43.83,2,2,2,3,2,9,0,5,0,3
97,71.34,2,2,2,3,2,9,0,5,0,3
98,86.91,2,3,3,3,2,9,0,5,0,3
99,119.06,4,0,0,3,2,9,0,5,0,3
100,11.0,1,0,0,3,2,9,0,5,0,3
101,122.69,4,2,2,3,2,9,0,5,0,3
102,45.54,1,1,1,3,2,9,0,5,0,3
35,6.48,1,0,0,1,0,9,4,3,1,3
36,20.57,1,0,0,1,0,9,4,3,1,3
37,13.54,1,0,0,1,0,9,4,3,1,3
38,14.97,1,0,0,1,0,9,4,3,1,3
39,88.78,1,0,0,1,0,9,4,3,1,3
40,24.01,1,0,0,1,0,9,4,3,1,3
41,16.66,1,0,0,1,0,9,4,3,1,3
42,31.47,3,0,0,1,0,9,4,3,1,3
44,6.99,1,0,0,1,0,9,4,3,1,3
45,16.41,2,0,0,1,0,9,4,3,1,3
47,14.02,1,0,0,1,0,9,4,3,1,3
49,12.99,1,0,0,1,0,9,4,3,1,3
50,8.27,1,0,0,1,0,9,4,3,1,3
55,20.01,1,0,0,1,0,9,4,3,1,3
65,31.3,1,0,0,1,0,9,4,3,1,3
66,2.49,1,0,0,1,0,9,4,3,1,3
68,86.81,3,1,1,1,0,9,4,3,1,3
71,7.03,1,0,0,1,0,9,4,3,1,3
73,36.120000000000005,1,0,0,1,0,9,4,3,1,3
75,33.13,1,0,0,1,0,9,4,3,1,3
78,1.39,1,0,0,1,0,9,4,3,1,3
80,21.65,1,0,0,1,0,9,4,3,1,3
81,45.59,1,0,0,1,0,9,4,3,1,3
82,56.83,2,0,0,1,0,9,4,3,1,3
83,95.05,2,1,0,1,0,9,4,3,1,3
84,6.47,1,0,0,1,0,9,4,3,1,3
86,13.92,2,0,0,1,0,9,4,3,1,3
90,2.76,1,0,0,1,0,9,4,3,1,3
34,63.2,1,0,0,2,2,10,0,4,0,3
36,136.55,1,2,1,2,2,10,0,4,0,3
38,57.08,1,0,0,2,2,10,0,4,0,3
39,64.32000000000001,1,0,0,2,2,10,0,4,0,3
40,43.95,1,0,0,2,2,10,0,4,0,3
42,41.36,1,0,0,2,2,10,0,4,0,3
44,76.97,2,0,0,2,2,10,0,4,0,3
47,70.31,1,0,0,2,2,10,0,4,0,3
51,54.93,1,0,0,2,2,10,0,4,0,3
52,103.79,1,0,0,2,2,10,0,4,0,3
54,126.24,1,0,0,2,2,10,0,4,0,3
56,37.94,1,0,0,2,2,10,0,4,0,3
58,212.04,2,0,0,2,2,10,0,4,0,3
60,32.53,1,0,0,2,2,10,0,4,0,3
61,12.530000000000001,1,0,0,2,2,10,0,4,0,3
63,67.95,1,0,0,2,2,10,0,4,0,3
64,18.1,1,0,0,2,2,10,0,4,0,3
65,87.89,1,0,0,2,2,10,0,4,0,3
66,84.04,1,0,0,2,2,10,0,4,0,3
67,226.45000000000002,2,1,0,2,2,10,0,4,0,3
68,213.87,2,0,0,2,2,10,0,4,0,3
71,80.45,2,0,0,2,2,10,0,4,0,3
72,155.0,2,1,0,2,2,10,0,4,0,3
73,76.66,1,0,0,2,2,10,0,4,0,3
74,5.58,1,0,0,2,2,10,0,4,0,3
78,98.73,1,0,0,2,2,10,0,4,0,3
80,126.65,2,1,1,2,2,10,0,4,0,3
83,65.76,1,0,0,2,2,10,0,4,0,3
84,10.57,1,0,0,2,2,10,0,4,0,3
85,132.84,1,0,0,2,2,10,0,4,0,3
86,3.89,1,0,0,2,2,10,0,4,0,3
89,143.97,1,0,0,2,2,10,0,4,0,3
90,45.56,1,1,1,2,2,10,0,4,0,3
91,23.84,1,0,0,2,2,10,0,4,0,3
93,72.92,1,1,1,2,2,10,0,4,0,3
94,63.730000000000004,2,0,0,2,2,10,0,4,0,3
96,11.36,1,0,0,2,2,10,0,4,0,3
97,85.51,1,0,0,2,2,10,0,4,0,3
99,234.34,2,0,0,2,2,10,0,4,0,3
100,95.75,1,0,0,2,2,10,0,4,0,3
101,156.16,3,0,0,2,2,10,0,4,0,3
102,78.44,1,0,0,2,2,10,0,4,0,3
71,21.67,1,0,0,5,1,1,4,2,1,3
72,24.64,2,0,0,5,1,1,4,2,1,3
73,71.52,2,0,0,5,1,1,4,2,1,3
74,32.480000000000004,1,0,0,5,1,1,4,2,1,3
75,71.89,3,0,0,5,1,1,4,2,1,3
76,96.12,5,0,0,5,1,1,4,2,1,3
77,46.32,1,0,0,5,1,1,4,2,1,3
79,16.96,1,0,0,5,1,1,4,2,1,3
80,39.27,1,0,0,5,1,1,4,2,1,3
82,93.64,2,0,0,5,1,1,4,2,1,3
83,126.64,3,0,0,5,1,1,4,2,1,3
84,43.37,1,0,0,5,1,1,4,2,1,3
85,47.6,2,0,0,5,1,1,4,2,1,3
86,5.220000000000001,1,0,0,5,1,1,4,2,1,3
87,69.05,1,0,0,5,1,1,4,2,1,3
88,72.75,2,1,1,5,1,1,4,2,1,3
89,19.729999999999997,1,0,0,5,1,1,4,2,1,3
98,54.800000000000004,1,0,0,5,1,1,4,2,1,3
100,59.31,1,0,0,5,1,1,4,2,1,3
101,52.79,1,0,0,5,1,1,4,2,1,3
33,313.94,8,0,0,2,0,6,0,1,2,0
34,157.4,3,1,1,2,0,6,0,1,2,0
35,10.0,2,0,0,2,0,6,0,1,2,0
36,83.71,6,0,0,2,0,6,0,1,2,0
37,173.88,3,1,0,2,0,6,0,1,2,0
38,190.6,5,1,1,2,0,6,0,1,2,0
39,40.0,2,0,0,2,0,6,0,1,2,0
40,196.84,4,11,9,2,0,6,0,1,2,0
42,243.31,7,1,0,2,0,6,0,1,2,0
43,290.79,7,0,0,2,0,6,0,1,2,0
44,76.55,2,0,0,2,0,6,0,1,2,0
45,25.09,1,0,0,2,0,6,0,1,2,0
46,339.11,6,5,2,2,0,6,0,1,2,0
47,210.8,6,0,0,2,0,6,0,1,2,0
48,168.23,7,0,0,2,0,6,0,1,2,0
49,35.89,2,0,0,2,0,6,0,1,2,0
51,164.3,4,0,0,2,0,6,0,1,2,0
52,601.58,11,37,26,2,0,6,0,1,2,0
53,76.21000000000001,3,0,0,2,0,6,0,1,2,0
54,173.63,4,0,0,2,0,6,0,1,2,0
55,129.14,5,0,0,2,0,6,0,1,2,0
56,11.85,1,0,0,2,0,6,0,1,2,0
57,363.43,5,0,0,2,0,6,0,1,2,0
58,44.0,2,0,0,2,0,6,0,1,2,0
59,240.03,5,2,0,2,0,6,0,1,2,0
60,160.31,5,0,0,2,0,6,0,1,2,0
61,326.56,6,0,0,2,0,6,0,1,2,0
62,57.69,4,0,0,2,0,6,0,1,2,0
63,521.65,13,0,0,2,0,6,0,1,2,0
64,120.91,5,0,0,2,0,6,0,1,2,0
65,181.43,8,0,0,2,0,6,0,1,2,0
66,70.43,5,0,0,2,0,6,0,1,2,0
67,15.870000000000001,3,0,0,2,0,6,0,1,2,0
68,481.32,8,1,0,2,0,6,0,1,2,0
69,53.339999999999996,2,0,0,2,0,6,0,1,2,0
70,70.57000000000001,2,0,0,2,0,6,0,1,2,0
71,154.02,6,0,0,2,0,6,0,1,2,0
72,462.85,8,1,1,2,0,6,0,1,2,0
73,54.52,2,0,0,2,0,6,0,1,2,0
74,385.1,6,0,0,2,0,6,0,1,2,0
75,190.47,6,0,0,2,0,6,0,1,2,0
76,333.5,6,0,0,2,0,6,0,1,2,0
77,311.77,10,0,0,2,0,6,0,1,2,0
78,46.68,1,0,0,2,0,6,0,1,2,0
79,116.17,3,0,0,2,0,6,0,1,2,0
80,249.82999999999998,12,0,0,2,0,6,0,1,2,0
81,121.47,7,0,0,2,0,6,0,1,2,0
82,341.99,9,19,2,2,0,6,0,1,2,0
83,233.59,3,0,0,2,0,6,0,1,2,0
84,55.25,3,0,0,2,0,6,0,1,2,0
85,51.39,2,0,0,2,0,6,0,1,2,0
86,274.18,5,7,1,2,0,6,0,1,2,0
87,85.81,3,0,0,2,0,6,0,1,2,0
88,180.28,3,0,0,2,0,6,0,1,2,0
89,254.5,6,3,0,2,0,6,0,1,2,0
90,189.28,5,0,0,2,0,6,0,1,2,0
91,109.38,2,0,0,2,0,6,0,1,2,0
92,162.21,6,0,0,2,0,6,0,1,2,0
93,115.28,3,2,0,2,0,6,0,1,2,0
94,248.14000000000001,3,0,0,2,0,6,0,1,2,0
95,321.18,5,0,0,2,0,6,0,1,2,0
96,147.72,3,0,0,2,0,6,0,1,2,0
97,20.02,1,0,0,2,0,6,0,1,2,0
98,54.55,3,0,0,2,0,6,0,1,2,0
99,552.5,13,0,0,2,0,6,0,1,2,0
100,225.07,5,0,0,2,0,6,0,1,2,0
101,85.1,4,0,0,2,0,6,0,1,2,0
102,97.19,6,0,0,2,0,6,0,1,2,0
34,48.28,2,1,0,1,2,2,4,3,0,3
36,37.43,1,0,0,1,2,2,4,3,0,3
37,38.980000000000004,2,0,0,1,2,2,4,3,0,3
38,44.160000000000004,2,0,0,1,2,2,4,3,0,3
39,7.98,1,0,0,1,2,2,4,3,0,3
42,59.38,1,0,0,1,2,2,4,3,0,3
43,81.19,2,0,0,1,2,2,4,3,0,3
47,24.75,2,0,0,1,2,2,4,3,0,3
48,92.0,2,0,0,1,2,2,4,3,0,3
49,53.35,2,0,0,1,2,2,4,3,0,3
50,8.959999999999999,1,0,0,1,2,2,4,3,0,3
51,68.31,1,0,0,1,2,2,4,3,0,3
52,63.93,3,0,0,1,2,2,4,3,0,3
53,9.88,1,0,0,1,2,2,4,3,0,3
56,52.74,3,0,0,1,2,2,4,3,0,3
57,41.05,1,0,0,1,2,2,4,3,0,3
61,19.86,1,0,0,1,2,2,4,3,0,3
62,80.18,4,0,0,1,2,2,4,3,0,3
63,20.16,1,0,0,1,2,2,4,3,0,3
64,15.71,3,0,0,1,2,2,4,3,0,3
65,40.6,3,0,0,1,2,2,4,3,0,3
66,34.0,4,0,0,1,2,2,4,3,0,3
67,73.97,5,0,0,1,2,2,4,3,0,3
68,20.47,2,0,0,1,2,2,4,3,0,3
70,116.13000000000001,3,0,0,1,2,2,4,3,0,3
71,25.73,2,0,0,1,2,2,4,3,0,3
72,68.22,3,0,0,1,2,2,4,3,0,3
73,13.350000000000001,1,0,0,1,2,2,4,3,0,3
74,117.63,5,0,0,1,2,2,4,3,0,3
75,155.3,4,0,0,1,2,2,4,3,0,3
76,47.75,2,0,0,1,2,2,4,3,0,3
77,52.58,3,0,0,1,2,2,4,3,0,3
80,28.560000000000002,2,0,0,1,2,2,4,3,0,3
81,150.91,4,0,0,1,2,2,4,3,0,3
82,254.16,7,0,0,1,2,2,4,3,0,3
83,57.84,3,0,0,1,2,2,4,3,0,3
84,25.97,1,0,0,1,2,2,4,3,0,3
85,50.0,2,0,0,1,2,2,4,3,0,3
86,32.58,2,0,0,1,2,2,4,3,0,3
87,61.05,3,0,0,1,2,2,4,3,0,3
88,18.46,1,0,0,1,2,2,4,3,0,3
89,6.73,1,0,0,1,2,2,4,3,0,3
90,31.43,2,0,0,1,2,2,4,3,0,3
92,107.86,2,0,0,1,2,2,4,3,0,3
94,22.43,1,0,0,1,2,2,4,3,0,3
95,112.27,5,0,0,1,2,2,4,3,0,3
96,66.92,2,0,0,1,2,2,4,3,0,3
97,55.82,3,0,0,1,2,2,4,3,0,3
99,30.0,2,0,0,1,2,2,4,3,0,3
100,54.43,1,1,1,1,2,2,4,3,0,3
101,29.29,2,0,0,1,2,2,4,3,0,3
102,47.62,2,0,0,1,2,2,4,3,0,3
33,32.22,1,0,0,1,0,1,0,1,2,0
34,44.3,1,0,0,1,0,1,0,1,2,0
38,118.35,3,0,0,1,0,1,0,1,2,0
39,109.8,3,0,0,1,0,1,0,1,2,0
40,85.56,2,0,0,1,0,1,0,1,2,0
41,31.36,2,0,0,1,0,1,0,1,2,0
43,43.78,3,0,0,1,0,1,0,1,2,0
44,53.79,1,0,0,1,0,1,0,1,2,0
45,50.13,1,0,0,1,0,1,0,1,2,0
46,106.82,3,0,0,1,0,1,0,1,2,0
47,24.150000000000002,1,0,0,1,0,1,0,1,2,0
48,30.200000000000003,1,0,0,1,0,1,0,1,2,0
49,104.3,6,0,0,1,0,1,0,1,2,0
51,85.43,4,0,0,1,0,1,0,1,2,0
52,4.98,1,0,0,1,0,1,0,1,2,0
53,47.17,1,0,0,1,0,1,0,1,2,0
54,31.970000000000002,1,0,0,1,0,1,0,1,2,0
55,21.45,1,0,0,1,0,1,0,1,2,0
56,101.91,3,0,0,1,0,1,0,1,2,0
57,98.07000000000001,2,0,0,1,0,1,0,1,2,0
58,29.17,3,0,0,1,0,1,0,1,2,0
59,205.98000000000002,2,1,1,1,0,1,0,1,2,0
60,80.99,3,0,0,1,0,1,0,1,2,0
61,22.41,1,0,0,1,0,1,0,1,2,0
62,61.6,1,0,0,1,0,1,0,1,2,0
63,1.5,1,0,0,1,0,1,0,1,2,0
64,58.510000000000005,1,1,0,1,0,1,0,1,2,0
67,25.97,1,0,0,1,0,1,0,1,2,0
68,2.0,1,0,0,1,0,1,0,1,2,0
69,123.64,3,0,0,1,0,1,0,1,2,0
70,64.43,1,0,0,1,0,1,0,1,2,0
71,28.79,1,0,0,1,0,1,0,1,2,0
72,67.15,3,0,0,1,0,1,0,1,2,0
73,31.840000000000003,2,0,0,1,0,1,0,1,2,0
74,26.380000000000003,2,0,0,1,0,1,0,1,2,0
75,88.08,4,0,0,1,0,1,0,1,2,0
76,4.45,2,0,0,1,0,1,0,1,2,0
77,106.04,3,0,0,1,0,1,0,1,2,0
78,72.53,2,0,0,1,0,1,0,1,2,0
79,12.29,1,0,0,1,0,1,0,1,2,0
